id,title,description,product_type,link,image_link,price
"365922","Brújulas RITCHIE Voyager de 3' (76 mm) con compensadores e iluminación nocturna","Selector combinado frontal y superior. EspecificacionesReferenciaVersiónIluminación LED 12VCuerpoEsfera25.082.01EmpotradoSíNegroNegro25.082.02EmpotradoSíBlancoBlanco25.082.11ExteriorSíNegroNegro25.082.12ExteriorSíBlancoBlanco","Osculati Nuevos","https://www.francobordo.com/brujulas-ritchie-voyager-de-3-76-mm-con-compensadores-e-iluminacion-nocturna-p-365922.html","https://www.francobordo.com/images/productos/brujulas-ritchie-voyager-de-3-76-mm-con-compensado-s35080-365922.jpg","179,50 EUR"
"365921","Brújulas RITCHIE Explorer de 2'' 3/4 (70 mm) con compensadores e iluminación noc","EspecificacionesReferenciaVersiónIluminación LED 12VCuerpoEsfera25.081.01EmpotradoSíNegroNegro25.081.02EmpotradoSíBlancoBlanco25.081.11ExteriorSíNegroNegro25.081.12ExteriorSíBlancoBlanco25.081.13ExteriorSíGrisAzul25.081.21Con soporteSíNegroNegro25.081.22Con soporteSíBlancoBlanco25.081.23Con soporteSíGrisAzul","Osculati Nuevos","https://www.francobordo.com/brujulas-ritchie-explorer-de-2-3-4-70-mm-con-compensadores-e-iluminacion-noc-p-365921.html","https://www.francobordo.com/images/productos/brujulas-ritchie-explorer-de-2-3-4-70-mm-con-compe-s35077-365921.jpg","109,50 EUR"
"365920","Brújula de bearing PRISMA con caja","EspecificacionesReferenciaDescripción25.065.03Brújula de prisma en caja de madera.25.065.02Modelo equipado con círculo graduado de 1° en 1°, suspensión líquida, lectura de prisma recto; equipado con diafragma absorbente de variación de temperatura, luz de batería. También se puede utilizar como brújula de gobierno.","Osculati Nuevos","https://www.francobordo.com/brujula-de-bearing-prisma-con-caja-p-365920.html","https://www.francobordo.com/images/productos/brujula-de-bearing-prisma-con-caja-s1847-365920.jpg","124,50 EUR"
"365919","Brújula de regata Riviera 3'","Rosa plana de 4 colores, escala 5°.Color: 4 colores.Escala: 5°.Montaje: cardán interno. EspecificacionesReferenciaColor rosaColor del cuerpo25.030.504 coloresNegro25.030.514 coloresBlanco","Osculati Nuevos","https://www.francobordo.com/brujula-de-regata-riviera-3-p-365919.html","https://www.francobordo.com/images/productos/brujula-de-regata-riviera-3-s29448-365919.jpg","169,50 EUR"
"365918","Brújula empotrada + apertura telescópica envolvente RIVIERA 4' Urania","EspecificacionesReferenciaVarianteIluminación LED 12VVersiónColor del cuerpoColor rosa25.028.10Rosa planaSíVelocidad baja y alta (superior a 25 nudos)negronegro25.028.13Rosa planaSíVelocidad baja y alta (superior a 25 nudos)blanconegro25.028.15Rosa planaSíVelocidad baja y alta (superior a 25 nudos)blancoazul25.028.17Rosa frontalSíVelocidad baja y alta (superior a 25 nudos)negronegro25.028.19Rosa frontalSíVelocidad baja y alta (superior a 25 nudos)blanconegro25.028.21Rosa frontalSíVelocidad baja y alta (superior a 25 nudos)blancoazul","Osculati Nuevos","https://www.francobordo.com/brujula-empotrada-apertura-telescopica-envolvente-riviera-4-urania-p-365918.html","https://www.francobordo.com/images/productos/brujula-empotrada-apertura-telescopica-envolvente--s22027-365918.jpg","239,50 EUR"
"365917","Brújula RIVIERA 4' con binnacle + funda telescópica","EspecificacionesReferenciaVersiónColor del cuerpoColor rosaIluminación 12V25.022.10Alta velocidad (superior a 25 nudos)negronegroSí25.022.13Alta velocidad (superior a 25 nudos)blancoazulSí","Osculati Nuevos","https://www.francobordo.com/brujula-riviera-4-con-binnacle-funda-telescopica-p-365917.html","https://www.francobordo.com/images/productos/brujula-riviera-4-con-binnacle-funda-telescopica-s22024-365917.jpg","269,50 EUR"
"365916","Brújula de 4' para la rosa con su binnacle.","EspecificacionesReferenciaVersiónIluminación 12V25.021.00normalSí25.023.00Para bolardos de embarcaciones de vela con caperuz bajoSí25.022.00Alta velocidad, superior a 25 nudosSí25.021.01Para buques mercantes y de pesca (2° en 2°).Sí","Osculati Nuevos","https://www.francobordo.com/brujula-de-4-para-la-rosa-con-su-binnacle-p-365916.html","https://www.francobordo.com/images/productos/brujula-de-4-para-la-rosa-con-su-binnacle-s1837-365916.jpg","244,50 EUR"
"365914","Brújula compacta ARTICA serie 3' para embarcaciones de alta velocidad","Gimbal interno semicardánico con escala frontal de 5° e iluminación LED nocturna. EspecificacionesReferenciaVarianteIluminación LED 12VColor rosaColor del cuerpo25.014.90EmpotrableSínegronegro25.014.91EmpotrableSíazulblanco25.014.96Con soporteSínegronegro25.014.97Con soporteSíazulblanco","Osculati Nuevos","https://www.francobordo.com/brujula-compacta-artica-serie-3-para-embarcaciones-de-alta-velocidad-p-365914.html","https://www.francobordo.com/images/productos/brujula-compacta-artica-serie-3-para-embarcaciones-s31335-365914.jpg","129,50 EUR"
"365913","Brújulas empotradas Riviera Zenith SLIM de 3”","Las brújulas Zenith SLIM se caracterizan por tener dimensiones de carcasa más compactas en comparación con sus hermanas. EspecificacionesReferenciaVarianteColor rosaColor del cuerpoIluminación25.014.30Rosa frontalnegronegro12 V25.015.30Rosa plananegronegro12 V","Osculati Nuevos","https://www.francobordo.com/brujulas-empotradas-riviera-zenith-slim-de-3-p-365913.html","https://www.francobordo.com/images/productos/brujulas-empotradas-riviera-zenith-slim-de-3-s45541-365913.jpg","164,50 EUR"
"365912","Brújula empotrada Riviera Zenit 3' con pantalla antirreflejos telescópica","Apto para embarcaciones de alta velocidad. EspecificacionesReferenciaVarianteIluminación 12VVersiónColor rosaColor del cuerpo25.014.19Rosa frontalSíVelocidad baja y alta (superior a 25 nudos)negronegro25.014.21Rosa frontalSíVelocidad baja y alta (superior a 25 nudos)azulblanco25.014.25Rosa planaSíVelocidad baja y alta (superior a 25 nudos)negronegro25.014.26Rosa planaSíVelocidad baja y alta (superior a 25 nudos)azulgris25.014.27Rosa planaSíVelocidad baja y alta (superior a 25 nudos)azulblanco","Osculati Nuevos","https://www.francobordo.com/brujula-empotrada-riviera-zenit-3-con-pantalla-antirreflejos-telescopica-p-365912.html","https://www.francobordo.com/images/productos/brujula-empotrada-riviera-zenit-3-con-pantalla-ant-s1830-365912.jpg","194,50 EUR"
"365911","Brújula empotrada modelo RIVIERA 5'","EspecificacionesReferenciaVersiónIluminación 24VGraduaciónIniciales25.011.00normalSí5°BW125.029.00Para berlines o paneles de embarcaciones de vela con capota bajaSí5°BW325.012.00Alta velocidad, superior a 25 nudosSí5°BW1/AV25.011.01Para la marina mercante y embarcaciones de pescaSí2°","Osculati Nuevos","https://www.francobordo.com/brujula-empotrada-modelo-riviera-5-p-365911.html","https://www.francobordo.com/images/productos/brujula-empotrada-modelo-riviera-5-s1827-365911.jpg","334,50 EUR"
"365910","Brújula RIVIERA 5' con binnacle","EspecificacionesReferenciaVersiónIluminación 24VGraduaciónIniciales25.009.00Roseta extraíbleSí5°BW225.030.00Para bolardos de embarcaciones de vela con caperuz bajoSí5°BW425.010.00Alta velocidad, superior a 25 nudosSí5°BW2/AV25.009.01Roseta extraíble, para buques mercantes y de pesca*Sí2°","Osculati Nuevos","https://www.francobordo.com/brujula-riviera-5-con-binnacle-p-365910.html","https://www.francobordo.com/images/productos/brujula-riviera-5-con-binnacle-s1825-365910.jpg","409,50 EUR"
"365909","Brújula Riviera Zenit 3' con soporte","EspecificacionesReferenciaVarianteIluminación LED 12VIluminación 12VVersiónColor rosaColor del cuerpo25.007.00Rosa planaSíSínormalnegronegro25.015.05Rosa frontalSíSínormalnegronegro25.008.00Rosa planaSíSíAlta velocidadnegronegro25.008.10Rosa planaSíAlta velocidadazulgris25.008.20Rosa planaSíSíAlta velocidadazulblanco25.015.06Rosa frontalSíSíAlta velocidadnegronegro25.015.08Rosa frontalSíSíAlta velocidadazulblanco","Osculati Nuevos","https://www.francobordo.com/brujula-riviera-zenit-3-con-soporte-p-365909.html","https://www.francobordo.com/images/productos/brujula-riviera-zenit-3-con-soporte-s1823-365909.jpg","154,50 EUR"
"365908","Brújula de 6' con binnacle","Especificaciones Referencia Versi&oacute;n Iluminaci&oacute;n 24V* Esfera Graduaci&oacute;n Cuerpo Iniciales 25.004.00 Para embarcaciones de vela S&iacute; Plano 5&deg; negro B6/W4 25.003.10 Alta velocidad S&iacute; Plano 5&deg; negro B6/W4","Tiempo Libre > Brujulas y Compases","https://www.francobordo.com/brujula-de-6-con-binnacle-p-365908.html","https://www.francobordo.com/images/productos/brujula-de-6-con-binnacle-1-365908.png","639,00 EUR"
"365907","Brújula empotrada Riviera para cuadro de instrumentos de 6'","Especificaciones Referencia Versi&oacute;n Iluminaci&oacute;n 24V* Esfera Graduaci&oacute;n Iniciales 25.002.00 Para embarcaciones de vela S&iacute; Plano 5&deg; B6/W3 25.001.10 Alta velocidad S&iacute; Plano 5&deg; B6/W3","Tiempo Libre > Brujulas y Compases","https://www.francobordo.com/brujula-empotrada-riviera-para-cuadro-de-instrumentos-de-6-p-365907.html","https://www.francobordo.com/images/productos/brujula-empotrada-para-cuadro-de-instrumentos-de-6-modelo-riviera-2-365907.jpeg","559,00 EUR"
"365906","HH Chelsea Evo Capucha Softshell","La chaqueta Chelsea Evolution combina ligereza y durabilidad con una triple capa de Helly Tech Performance, cremalleras de ventilación, diseño atractivo y comodidad excepcional.Material: Helly Tech Performance con refuerzos de Cordura en los hombros.Cremalleras: YKK.Protección: impermeable y transpirable.Capucha: ajustable.Certificación: cumple con la norma EN343 3,3. EspecificacionesReferenciaTamañoColor24.509.14XLAzul marino24.509.15XXLAzul marino","Osculati Nuevos","https://www.francobordo.com/hh-chelsea-evo-capucha-softshell-p-365906.html","https://www.francobordo.com/images/productos/hh-chelsea-evo-capucha-softshell-s41944-365906.jpg","239,50 EUR"
"365905","Chaqueta HH Haag","Chaqueta clásica impermeable y transpirable Helly Tech para uso todo el año, que se combina tanto con forros polares como con suéteres Primaloft.Material: 100% Poliéster - 145 g/m².Impermeabilidad y transpirabilidad: Construcción totalmente sellada.Capucha: desmontable.Interior del cuello: en poliéster cepillado.Protección: protector de barbilla y sin costuras en los hombros.Cremallera: bidireccional con cierre de velcro.Bolsillos: uno en el pecho con cierre impermeable y dos delanteros con cremallera.Ajuste: puños ajustables con cierre de velcro y bajo ajustable con cordón en la parte inferior (botones opcionales).Detalles: cremallera decorativa y bucle interior clic para accesorios.Diseño: parte trasera caída para mayor cobertura.Norma: EN 343 3,3. EspecificacionesReferenciaTamañoColor24.507.01Snegro24.507.03Lnegro24.507.05XXLnegro","Osculati Nuevos","https://www.francobordo.com/chaqueta-hh-haag-p-365905.html","https://www.francobordo.com/images/productos/chaqueta-hh-haag-s41938-365905.jpg","164,50 EUR"
"365904","Pantalón peto impermeable HH Gale azul marino","Gale establece el nuevo est&aacute;ndar en impermeables profesionales. Completamente libre de ftalatos y respetuoso con el medio ambiente, te mantiene seco en cualquier condici&oacute;n meteorol&oacute;gica. Confeccionado en tejido de punto de poli&eacute;ster 100% de 240 g/m&sup2;.Pantalones: tirantes el&aacute;sticos, ajuste de cintura mediante botones, bolsillo interior con cremallera YKK, norma EN 343:2003 + A1:2007 3.1. Especificaciones Referencia Variante Tama&ntilde;o Color 24.503.01 Pantalones de seguridad S Azul marino 24.503.05 Pantalones de seguridad XXL Azul marino 24.503.06 Pantalones de seguridad XXXL Azul marino","Equipo Personal > Ropa para Navegacion","https://www.francobordo.com/pantalon-peto-impermeable-hh-gale-azul-marino-p-365904.html","https://www.francobordo.com/images/productos/hh-gale-rain-2-365904.jpeg","119,50 EUR"
"365903","HH Storm Rain","Storm representa el nuevo estándar en impermeables para pescadores. Completamente libre de ftalatos y respetuoso con el medio ambiente, te mantiene seco en cualquier condición meteorológica. Confeccionado en tejido de punto de poliéster 100% PVC de 310 g/m².Chaqueta: Cremallera central frontal YKK. Bolsillo tipo Napoleón con cremallera y orificio para auriculares. Sin costuras en los hombros. Capucha con ajuste mediante cordón en la parte frontal y cierre de velcro en la parte posterior. Puños de neopreno. Bolsillo interior. EN 343:2003 + A1:2007 3,1, AATCC 127.Pantalones: Tirantes elásticos, ajuste de la cintura mediante botones, bolsillo interior con cremallera YKK, EN 343:2003 + A1:2007 3,1. EspecificacionesReferenciaVarianteTamañoColor24.501.15Pantalones de seguridadXXLNaranja/Negro24.500.11ChaquetaSNaranja/Negro24.500.13ChaquetaLNaranja/Negro24.500.15ChaquetaXXLNaranja/Neg...","Osculati Nuevos","https://www.francobordo.com/hh-storm-rain-p-365903.html","https://www.francobordo.com/images/productos/hh-storm-rain-s41929-365903.jpg","114,50 EUR"
"365902","Guantes de vela, protección total","Tambi&eacute;n adecuado para la temporada de invierno; fabricado en tejido el&aacute;stico de neopreno de 3 mm, con palma reforzada en cuero sint&eacute;tico Amara. Especificaciones Referencia Tama&ntilde;o 24.394.01 S 24.394.02 M 24.394.03 L 24.394.04 XL","Equipo Personal > Guantes","https://www.francobordo.com/guantes-de-vela-proteccion-total-p-365902.html","https://www.francobordo.com/images/productos/guantes-de-vela-proteccion-total-s1808-365902.jpg","25,90 EUR"
"365901","Guantes de vela - dedos cortos","Palmas de cuero tratado y reforzado, color beige, parte posterior el&aacute;stica de nylon azul, de gran grosor. Cierre de gancho y bucle en las mu&ntilde;ecas, especialmente adecuado para surf y esqu&iacute; acu&aacute;tico. Especificaciones Referencia Tama&ntilde;o 24.101.70L L 24.101.70M M 24.101.70S S 24.101.70XL XL","Equipo Personal > Guantes","https://www.francobordo.com/guantes-de-vela-dedos-cortos-p-365901.html","https://www.francobordo.com/images/productos/guantes-de-vela-dedos-cortos-2-365901.png","21,90 EUR"
"365900","Alfombrilla antideslizante 50x80 cm","Fabricado en poliuretano expandido de c&eacute;lula cerrada con capa de color en velour. Resistente a la intemperie. Especificaciones Referencia Tema cm 23.910.00 Rosa de los vientos 50x80 23.910.07 Banderas 50x80","Confort a Bordo > Ropa de Cama, Baño y Mesa > Alfombrillas","https://www.francobordo.com/alfombrilla-antideslizante-50x80-cm-p-365900.html","https://www.francobordo.com/images/productos/formato-antideslizante-rectangular-de-doormat-50x8-s35734-365900.jpg","42,90 EUR"
"365899","Stik telescopico para timón","Fabricado en aluminio anodizado con articulaci&oacute;n terminal basculante. Empu&ntilde;adura con pomo terminal. Referencia Longitud cm Tubo &Oslash; mm Junta Empu&ntilde;adura &Oslash; mm N4120075 75-125 16,5-20 Inox 60","Vela y Maniobra > Sticks","https://www.francobordo.com/stik-telescopico-para-timon-p-365899.html","https://www.francobordo.com/images/productos/stik-telescopico-para-timon-3-365899.jpeg","73,50 EUR"
"365898","Soporte cuadrado para aro salvavidas","Soporte cuadrado dise&ntilde;ado para la instalaci&oacute;n de la luz de rescate flotante 30.584.01 en el art&iacute;culo 22.428.01.","Seguridad > Hombre al Agua > Aros Salvavidas y Soportes","https://www.francobordo.com/soporte-cuadrado-para-aro-salvavidas-p-365898.html","https://www.francobordo.com/images/productos/soporte-cuadrado-para-aro-salvavidas-1-365898.jpeg","38,90 EUR"
"365897","Tira de luces LED flexible, luz uniforme","Secci&oacute;n cuadrada de 10x10 mm en versi&oacute;n con cuerpo de silicona. Barras de 3 m. Se pueden cortar cada 5 cm. Ideal para integrar en el techo de la cabina para una iluminaci&oacute;n difusa y uniforme. Para aplicaciones interiores y exteriores. L&iacute;nea de accesorios para aplicaciones universales. Especificaciones Referencia V W/m lumen K &Aacute;ngulo de haz LED N. LED/m Color del LED Longitud m Secci&oacute;n mm 13.704.12 12 12 380 3000 120&deg; 120 Blanco c&aacute;lido 3 10x10 13.704.24 24 12 380 3000 120&deg; 120 Blanco c&aacute;lido 3 10x10 13.705.12 12 12 100 120&deg; 120 Azul 3 10x10 13.705.24 24 12 100 120&deg; 120 Azul 3 10x10","Electricidad > Iluminacion Interior > Luces de Cortesia","https://www.francobordo.com/tira-de-luces-led-flexible-luz-uniforme-p-365897.html","https://www.francobordo.com/images/productos/tira-de-luces-led-flexible-luz-uniforme-3-365897.jpeg","61,90 EUR"
"365896","Cable de alimentación CA para cargadores Smart IP43 / Phoenix","Cable de alimentación CA para cargadores Smart IP43 / Phoenix","Electricidad > Cargadores e Inversores > Accesorios","https://www.francobordo.com/cable-de-alimentacion-ca-para-cargadores-smart-ip43-phoenix-p-365896.html","https://www.francobordo.com/images/productos/cable-de-alimentacion-ca-para-cargadores-smart-ip43-phoenix-1-365896.jpeg","14,50 EUR"
"365895","Ocean South Funda Motores Mercury 2 Cilindros 4T 333 cc","V&aacute;lida para motores Mercury: &bull; 8HP/9.9HP EFI &ndash; 4 Tiempos &ndash; 2 Cilindros 333cc (2024 en adelante) &bull;15HP/20HP EFI &ndash; 4 Tiempos &ndash; 2 Cilindros 333cc (2018 en adelante)","Fundas, Lonas y Toldos > Fundas motor > MERCURY","https://www.francobordo.com/ocean-south-funda-motores-mercury-2-cilindros-4t-333-cc-p-365895.html","https://www.francobordo.com/images/productos/ocean-south-funda-motores-mercury-2-cilindros-4t-333-cc-1-365895.jpeg","37,50 EUR"
"365894","Armario con escotilla estanca","Equipado con junta de estanqueidad y 3 cajones extra&iacute;bles con compartimentos internos; ideal para guardar equipo de pesca o como caj&oacute;n de herramientas. Especificaciones Referencia Variante Medidas exteriores mm Interior mm Tama&ntilde;o de corte mm Profundidad mm Tipo de frontal Tipo de escotilla Kit de cerradura OPCIONAL Caj&oacute;n de repuesto 20.871.10 Blanco 380x280 280x180 310x210 180 A [20.298.00] [20.093.00] [20.871.90] 20.871.11 Blanco 380x280 280x180 310x210 180 B [20.291.00] [20.093.00] [20.871.90] 20.871.12 Blanco 380x280 280x180 310x210 180 C [20.303.00] [20.094.00] [20.871.90]","Confort a Bordo > Registros y Cajas Empotrables > Registros con Cofre","https://www.francobordo.com/armario-con-escotilla-estanca-p-365894.html","https://www.francobordo.com/images/productos/armario-con-escotilla-estanca-s1676-365833-365894.jpg","94,90 EUR"
"365893","Easysea Jake Starter Kit Mango telescópico + cabezal bichero","El sistema modular de bichero: una p&eacute;rtiga telesc&oacute;pica de 107&ndash;193 cm, cabezales intercambiables de liberaci&oacute;n r&aacute;pida, estructura flotante y almacenamiento magn&eacute;tico Fidlock. Cada pieza comparte la misma interfaz de liberaci&oacute;n r&aacute;pida &bull; Un sistema, muchas herramientasLa interfaz de liberaci&oacute;n r&aacute;pida en ambos extremos de la p&eacute;rtiga te permite cambiar de funci&oacute;n en segundos. &bull; Dise&ntilde;ado para el marAluminio marino 6082 y tecnopol&iacute;meros reforzados: resistencia y ligereza en los entornos m&aacute;s exigentes. &bull; Siempre al alcanceCon soportes magn&eacute;ticos Fidlock en candeleros y pasamanos, tu Jake queda guardado, seguro y listo para usar. Ventajas adicionales &bull; 3 a&ntilde;os de garant&iacute;a en cada producto easysea&bull; Garant&iacute;a de devoluci&oacute;n de 30 d&iacute;a...","Fondeo y Amarre > Bicheros > Telescópicos","https://www.francobordo.com/easysea-jake-starter-kit-mango-telescopico-cabezal-bichero-p-365893.html","https://www.francobordo.com/images/productos/easysea-jake-starter-kit-mango-telescopico-cabezal-bichero-11-365893.jpeg","129,00 EUR"
"365892","Lewmar Escotilla enrasada","Requiere un rebaje especial para su instalaci&oacute;n en la cubierta, donde se aloja la escotilla. Ofrece un dise&ntilde;o limpio y elegante, sin partes sobresalientes y con un aprovechamiento &oacute;ptimo del espacio en cubierta.Datos t&eacute;cnicos:- Sin marco visible: desde la cubierta &uacute;nicamente se aprecia el panel acr&iacute;lico negro.- Tapa de metacrilato autoportante de gran espesor.- Comp&aacute;s de apertura a 90&deg;, con bloqueo autom&aacute;tico en cualquier posici&oacute;n.- Asa exterior para su uso como escotilla de emergencia.- Homologada CE para zona 2A.Compatible con mosquiteras, marcos embellecedores y contramarcos LEWMAR. Referencia Modelo Profundidad del rebaje Z (mm) Dimensiones exteriores AxB (mm) Medidas del corte (mm) Peso (kg) Espesor del acr&iacute;lico (mm) Contramarco de acabado + mosquitera 19.440.10 10 31 330x330 260x260 2,6 12 - 19.440.20 20 31 2...","Acastillaje > Escotillas y Portillos > Escotillas","https://www.francobordo.com/lewmar-escotilla-enrasada-p-365892.html","https://www.francobordo.com/images/productos/lewmar-escotilla-enrasada-3-365892.jpeg","554,00 EUR"
"365891","GOK Regulador de baja presión tipo EN61","Regulador de baja presi&oacute;n tipo EN61 para bombonas Campingaz con dispositivo integrado de exceso de flujo con regulador  de pl&aacute;sticoConexi&oacute;n: GAZ x G 1/4 lh M 29 mbar 0,6 kg/h","Confort a Bordo > Gas > Mangueras y Reguladores","https://www.francobordo.com/gok-regulador-de-baja-presion-tipo-en61-p-365891.html","https://www.francobordo.com/images/productos/gok-regulador-de-baja-presion-tipo-en61-1-365891.jpeg","26,15 EUR"
"365890","Easysea Cabezal Bichero","El cabezal de bichero redise&ntilde;ado: agarra, tira y empuja sin resbalar, con una superficie engomada que no raya cascos ni muelles.&bull; Peso: 133 g","Fondeo y Amarre > Bicheros > Punteras y Accesorios","https://www.francobordo.com/easysea-cabezal-bichero-p-365890.html","https://www.francobordo.com/images/productos/easysea-cabezal-bichero-1-365890.jpeg","49,00 EUR"
"365889","Easysea Mango Corto","El mango corto del sistema Jake: compacto y ligero, con la misma interfaz de liberaci&oacute;n r&aacute;pida, para trabajos a corta distancia.","Fondeo y Amarre > Bicheros > Punteras y Accesorios","https://www.francobordo.com/easysea-mango-corto-p-365889.html","https://www.francobordo.com/images/productos/easysea-mango-corto-1-365889.jpeg","49,00 EUR"
"365888","Easysea Cabezal QuickGrip para cabos","El cabezal QuickGrip Linemaster: agarra y tensa cabos incluso bajo carga, con una sujeci&oacute;n estable y segura.","Fondeo y Amarre > Bicheros > Punteras y Accesorios","https://www.francobordo.com/easysea-cabezal-quickgrip-para-cabos-p-365888.html","https://www.francobordo.com/images/productos/cabezal-quickgrip-para-cabos-1-365888.jpeg","49,00 EUR"
"365887","Easysea Cabezal pasacabos","El cabezal pasacabos: pasa un cabo por anillas, boyas y cornamusas en un solo movimiento. Atracar en solitario nunca fue tan f&aacute;cil.","Fondeo y Amarre > Bicheros > Punteras y Accesorios","https://www.francobordo.com/easysea-cabezal-pasacabos-p-365887.html","https://www.francobordo.com/images/productos/cabezal-pasacabos-1-365887.jpeg","49,00 EUR"
"365886","Easysea Cabeza de cepillo","El cabezal de cepillo: convierte Jake en una herramienta estable para limpiar cubiertas, cascos y zonas de dif&iacute;cil acceso.","Fondeo y Amarre > Bicheros > Punteras y Accesorios","https://www.francobordo.com/easysea-cabeza-de-cepillo-p-365886.html","https://www.francobordo.com/images/productos/cabeza-de-cepillo-1-365886.jpeg","39,00 EUR"
"365885","Easysea Sistema de liberación rápida con soportes Fidlock para el Jake Starter K","Easysea Sistema de liberación rápida con soportes Fidlock para el Jake Starter K","Fondeo y Amarre > Bicheros > Punteras y Accesorios","https://www.francobordo.com/easysea-sistema-de-liberacion-rapida-con-soportes-fidlock-para-el-jake-starter-k-p-365885.html","https://www.francobordo.com/images/productos/sistema-de-liberacion-rapida-con-soportes-fidlock-para-el-jake-starter-kit-7-365885.jpeg","49,00 EUR"
"365884","Easysea Mango telescópico","El mango telesc&oacute;pico del sistema Jake: aluminio 6082, de 107 a 193 cm, con liberaci&oacute;n r&aacute;pida en ambos extremos.&bull; Material: aluminio 6082 / Derlin ST 100&bull; Peso: 845 g Haz clic aqu&iacute; para m&aacute;s informaci&oacute;n.","Fondeo y Amarre > Bicheros > Telescópicos","https://www.francobordo.com/easysea-mango-telescopico-p-365884.html","https://www.francobordo.com/images/productos/easysea-bichero-telescopico-1-365884.jpeg","99,00 EUR"
"365883","Motor Fueraborda Mercury F 6 MMEF6ELEFI Eje Largo","Los fuerabordas Mercury FourStroke est&aacute;n hechos para acceder a lo inaccesible. Para aligerar traves&iacute;as largas. Los fuerabordas FourStroke te permiten disfrutar del agua a tu aire y llegar a lugares a los que no te atrever&iacute;as con otros motores. Son fiables, compactos, ligeros, f&aacute;ciles de instalar y de manejar, al tiempo que ofrecen una aceleraci&oacute;n r&aacute;pida y una velocidad impresionante. Lo &uacute;nico que falta es un destino.Funciones intuitivas e innovadoras &bull; Inyecci&oacute;n electr&oacute;nica de combustible (EFI)Desde el momento en que arranca el motor hasta que sueltas el acelerador, la tecnolog&iacute;a EFI, disponible en los fuerabordas de 8 y 20 CV, responde con potencia instant&aacute;nea. Ofrece un arranque seguro en cualquier condici&oacute;n meteorol&oacute;gica, una aceleraci&oacute;n suave y eficaz, y m&aacute;xima diversi&oacute...","Motores > Motores Fueraborda Gasolina > Motores Mercury","https://www.francobordo.com/motor-fueraborda-mercury-f-6-mmef6elefi-eje-largo-p-365883.html","https://www.francobordo.com/images/productos/motor-fueraborda-mercury-f-6-mefi-eje-corto-1-365883.jpeg","3.024,00 EUR"
"365882","Motor Fueraborda Mercury F 6 MEFI Eje Corto","Los fuerabordas Mercury FourStroke est&aacute;n hechos para acceder a lo inaccesible. Para aligerar traves&iacute;as largas. Los fuerabordas FourStroke te permiten disfrutar del agua a tu aire y llegar a lugares a los que no te atrever&iacute;as con otros motores. Son fiables, compactos, ligeros, f&aacute;ciles de instalar y de manejar, al tiempo que ofrecen una aceleraci&oacute;n r&aacute;pida y una velocidad impresionante. Lo &uacute;nico que falta es un destino.Funciones intuitivas e innovadoras &bull; Inyecci&oacute;n electr&oacute;nica de combustible (EFI)Desde el momento en que arranca el motor hasta que sueltas el acelerador, la tecnolog&iacute;a EFI, disponible en los fuerabordas de 8 y 20 CV, responde con potencia instant&aacute;nea. Ofrece un arranque seguro en cualquier condici&oacute;n meteorol&oacute;gica, una aceleraci&oacute;n suave y eficaz, y m&aacute;xima diversi&oacute...","Motores > Motores Fueraborda Gasolina > Motores Mercury","https://www.francobordo.com/motor-fueraborda-mercury-f-6-mefi-eje-corto-p-365882.html","https://www.francobordo.com/images/productos/motor-fueraborda-mercury-f-6-mefi-eje-corto-1-365882.jpeg","2.354,80 EUR"
"365881","Motor Fueraborda Mercury F 6 MLEFI Eje Largo","Los fuerabordas Mercury FourStroke est&aacute;n hechos para acceder a lo inaccesible. Para aligerar traves&iacute;as largas. Los fuerabordas FourStroke te permiten disfrutar del agua a tu aire y llegar a lugares a los que no te atrever&iacute;as con otros motores. Son fiables, compactos, ligeros, f&aacute;ciles de instalar y de manejar, al tiempo que ofrecen una aceleraci&oacute;n r&aacute;pida y una velocidad impresionante. Lo &uacute;nico que falta es un destino.Funciones intuitivas e innovadoras &bull; Inyecci&oacute;n electr&oacute;nica de combustible (EFI)Desde el momento en que arranca el motor hasta que sueltas el acelerador, la tecnolog&iacute;a EFI, disponible en los fuerabordas de 8 y 20 CV, responde con potencia instant&aacute;nea. Ofrece un arranque seguro en cualquier condici&oacute;n meteorol&oacute;gica, una aceleraci&oacute;n suave y eficaz, y m&aacute;xima diversi&oacute...","Motores > Motores Fueraborda Gasolina > Motores Mercury","https://www.francobordo.com/motor-fueraborda-mercury-f-6-mlefi-eje-largo-p-365881.html","https://www.francobordo.com/images/productos/motor-fueraborda-mercury-f-6-mefi-eje-corto-1-365881.jpeg","2.354,80 EUR"
"365880","Lecomble & Schmitt Bomba 105 CT + EMB","Bomba 105 CT + EMBBomba 105 CT EMB Variantes y especificaciones Referencia Modelo Cilindrada Canalizaci&oacute;n m&iacute;nima Peso Volumen Di&aacute;metro m&aacute;ximo de la rueda Peso (kg) 2200106 105 CT + EMB 105 cm3/t 15&times;18 mm 16,4 kg 2000 cm3 &empty;1000 mm 16.63 2200130 150 CT + EMB (LS 840) 150 cm3/t 15&times;18 mm 16,4 kg 2000 cm3 &empty;1000 mm 15.86 2200135 200 CT 200 cm3/t 15&times;18 mm 17 kg 2000 cm3 &empty;1000 mm 17.02","Motonautica > Volantes y Direccion > Direcciones Lecomble & Schmitt","https://www.francobordo.com/lecomble-y-schmitt-bomba-105-ct-emb-p-365880.html","https://www.francobordo.com/images/productos/lecomble-schmitt-bomba-105-ct-emb-365880.jpg","3.783,15 EUR"
